1199.956	6719.000
1200.103	6571.000
1200.250	6670.000
1200.396	6674.000
1200.543	6635.000
1200.689	6667.000
1200.836	6636.000
1200.982	6624.000
1201.129	6662.000
1201.275	6617.000
1201.422	6585.000
1201.568	6685.000
1201.715	6655.000
1201.861	6592.000
1202.008	6671.000
1202.154	6723.000
1202.301	6633.000
1202.447	6726.000
1202.593	6697.000
1202.740	6750.000
1202.886	6708.000
1203.033	6699.000
1203.179	6917.000
1203.325	6767.000
1203.472	6847.000
1203.618	6778.000
1203.764	6891.000
1203.911	6794.000
1204.057	6871.000
1204.203	6821.000
1204.350	6934.000
1204.496	6930.000
1204.642	6983.000
1204.789	6857.000
1204.935	6887.000
1205.081	6907.000
1205.227	7027.000
1205.374	6884.000
1205.520	7011.000
1205.666	6947.000
1205.812	6962.000
1205.958	6956.000
1206.105	6969.000
1206.251	6969.000
1206.397	6947.000
1206.543	6942.000
1206.689	7046.000
1206.835	6915.000
1206.981	7023.000
1207.127	6976.000
1207.274	7011.000
1207.420	6954.000
1207.566	7071.000
1207.712	7030.000
1207.858	7034.000
1208.004	7026.000
1208.150	7043.000
1208.296	7033.000
1208.442	7033.000
1208.588	7012.000
1208.734	7159.000
1208.880	7021.000
1209.026	7095.000
1209.172	6971.000
1209.318	7068.000
1209.464	7083.000
1209.610	7127.000
1209.756	7018.000
1209.902	7148.000
1210.048	7045.000
1210.193	7156.000
1210.339	7043.000
1210.485	7148.000
1210.631	7072.000
1210.777	7054.000
1210.923	7016.000
1211.069	7119.000
1211.214	7019.000
1211.360	7119.000
1211.506	7128.000
1211.652	7127.000
1211.798	7042.000
1211.943	7146.000
1212.089	7050.000
1212.235	7099.000
1212.381	6997.000
1212.526	7091.000
1212.672	6990.000
1212.818	7127.000
1212.964	6970.000
1213.109	7055.000
1213.255	7040.000
1213.401	7086.000
1213.546	6999.000
1213.692	7047.000
1213.838	6929.000
1213.983	6980.000
1214.129	6935.000
1214.274	6998.000
1214.420	6934.000
1214.566	6936.000
1214.711	6838.000
1214.857	6856.000
1215.002	6790.000
1215.148	6899.000
1215.293	6850.000
1215.439	6817.000
1215.585	6774.000
1215.730	6811.000
1215.876	6703.000
1216.021	6777.000
1216.166	6730.000
1216.312	6608.000
1216.457	6707.000
1216.603	6682.000
1216.748	6589.000
1216.894	6633.000
1217.039	6585.000
1217.185	6595.000
1217.330	6532.000
1217.475	6500.000
1217.621	6445.000
1217.766	6463.000
1217.912	6490.000
1218.057	6360.000
1218.202	6410.000
1218.348	6309.000
1218.493	6266.000
1218.638	6356.000
1218.783	6283.000
1218.929	6196.000
1219.074	6210.000
1219.219	6146.000
1219.365	6103.000
1219.510	6084.000
1219.655	6075.000
1219.800	6064.000
1219.946	6058.000
1220.091	5939.000
1220.236	5977.000
1220.381	5937.000
1220.526	5934.000
1220.672	5817.000
1220.817	5763.000
1220.962	5761.000
1221.107	5818.000
1221.252	5746.000
1221.397	5691.000
1221.542	5605.000
1221.687	5693.000
1221.833	5571.000
1221.978	5585.000
1222.123	5491.000
1222.268	5501.000
1222.413	5426.000
1222.558	5514.000
1222.703	5400.000
1222.848	5430.000
1222.993	5298.000
1223.138	5386.000
1223.283	5264.000
1223.428	5259.000
1223.573	5161.000
1223.718	5282.000
1223.863	5048.000
1224.008	5175.000
1224.153	5068.000
1224.298	5116.000
1224.442	5019.000
1224.587	5109.000
1224.732	4883.000
1224.877	5020.000
1225.022	4900.000
1225.167	4878.000
1225.312	4858.000
1225.457	4927.000
1225.601	4724.000
1225.746	4880.000
1225.891	4635.000
1226.036	4755.000
1226.181	4678.000
1226.325	4813.000
1226.470	4613.000
1226.615	4755.000
1226.760	4515.000
1226.904	4614.000
1227.049	4563.000
1227.194	4659.000
1227.339	4511.000
1227.483	4652.000
1227.628	4445.000
1227.773	4563.000
1227.917	4397.000
1228.062	4551.000
1228.207	4432.000
1228.351	4576.000
1228.496	4308.000
1228.641	4472.000
1228.785	4251.000
1228.930	4525.000
1229.074	4398.000
1229.219	4378.000
1229.363	4308.000
1229.508	4412.000
1229.653	4199.000
1229.797	4381.000
1229.942	4201.000
1230.086	4408.000
1230.231	4142.000
1230.375	4354.000
1230.520	4166.000
1230.664	4314.000
1230.809	4102.000
1230.953	4359.000
1231.098	4152.000
1231.242	4272.000
1231.386	4068.000
1231.531	4231.000
1231.675	4041.000
1231.820	4238.000
1231.964	4103.000
1232.108	4275.000
1232.253	4053.000
1232.397	4260.000
1232.541	3928.000
1232.686	4240.000
1232.830	3977.000
1232.974	4202.000
1233.119	4004.000
1233.263	4254.000
1233.407	4030.000
1233.552	4173.000
1233.696	3993.000
1233.840	4203.000
1233.984	4007.000
1234.129	4133.000
1234.273	3986.000
1234.417	4195.000
1234.561	3952.000
1234.705	4109.000
1234.850	3981.000
1234.994	4139.000
1235.138	3971.000
1235.282	4132.000
1235.426	3942.000
1235.570	4154.000
1235.715	3988.000
1235.859	4154.000
1236.003	4010.000
1236.147	4188.000
1236.291	3975.000
1236.435	4081.000
1236.579	3937.000
1236.723	4093.000
1236.867	3892.000
1237.011	4132.000
1237.155	4024.000
1237.299	4160.000
1237.443	3927.000
1237.587	4178.000
1237.731	4032.000
1237.875	4086.000
1238.019	3916.000
1238.163	4152.000
1238.307	3935.000
1238.451	4096.000
1238.595	3932.000
1238.739	4131.000
1238.883	3926.000
1239.027	4103.000
1239.171	3936.000
1239.315	4087.000
1239.458	3943.000
1239.602	4087.000
1239.746	3934.000
1239.890	4111.000
1240.034	3928.000
1240.178	4158.000
1240.321	3933.000
1240.465	4065.000
1240.609	3948.000
1240.753	4109.000
1240.896	3894.000
1241.040	4106.000
1241.184	3989.000
1241.328	4099.000
1241.471	3918.000
1241.615	4043.000
1241.759	3885.000
1241.903	4052.000
1242.046	3886.000
1242.190	4074.000
1242.334	3914.000
1242.477	4088.000
1242.621	3914.000
1242.765	4078.000
1242.908	3761.000
1243.052	4108.000
1243.195	3882.000
1243.339	4056.000
1243.483	3874.000
1243.626	4115.000
1243.770	3860.000
1243.913	4017.000
1244.057	3943.000
