989.138	13732.000
989.280	13860.000
989.422	13734.000
989.564	13849.000
989.706	13600.000
989.849	13714.000
989.991	13592.000
990.133	13650.000
990.275	13467.000
990.417	13585.000
990.560	13259.000
990.702	13310.000
990.844	13135.000
990.986	13204.000
991.128	13103.000
991.270	13056.000
991.413	12920.000
991.555	12883.000
991.697	12676.000
991.839	12699.000
991.981	12511.000
992.123	12545.000
992.265	12388.000
992.408	12382.000
992.550	12157.000
992.692	12173.000
992.834	12043.000
992.976	12058.000
993.118	11879.000
993.260	11892.000
993.402	11729.000
993.544	11797.000
993.687	11735.000
993.829	11680.000
993.971	11591.000
994.113	11675.000
994.255	11514.000
994.397	11580.000
994.539	11462.000
994.681	11524.000
994.823	11446.000
994.965	11444.000
995.107	11398.000
995.249	11433.000
995.391	11339.000
995.533	11399.000
995.675	11431.000
995.817	11477.000
995.959	11347.000
996.101	11435.000
996.243	11472.000
996.385	11463.000
996.527	11462.000
996.669	11531.000
996.811	11591.000
996.953	11640.000
997.095	11633.000
997.237	11653.000
997.379	11652.000
997.521	11681.000
997.663	11613.000
997.805	11803.000
997.947	11654.000
998.089	11719.000
998.231	11663.000
998.373	11659.000
998.515	11786.000
998.657	11848.000
998.799	11620.000
998.941	11754.000
999.083	11645.000
999.225	11797.000
999.367	11654.000
999.509	11757.000
999.651	11689.000
999.793	11696.000
999.934	11603.000
1000.076	11667.000
1000.218	11619.000
1000.360	11646.000
1000.502	11639.000
1000.644	11730.000
1000.786	11677.000
1000.928	11725.000
1001.070	11568.000
1001.212	11691.000
1001.353	11705.000
1001.495	11728.000
1001.637	11709.000
1001.779	11773.000
1001.921	11772.000
1002.063	11845.000
1002.205	11767.000
1002.346	11827.000
1002.488	11887.000
1002.630	11832.000
1002.772	11896.000
1002.914	11948.000
1003.055	11960.000
1003.197	12123.000
1003.339	12130.000
1003.481	12267.000
1003.623	12346.000
1003.765	12527.000
1003.906	12613.000
1004.048	12846.000
1004.190	12983.000
1004.332	13106.000
1004.473	13207.000
1004.615	13643.000
1004.757	13583.000
1004.899	13862.000
1005.041	13915.000
1005.182	14079.000
1005.324	14154.000
1005.466	14403.000
1005.608	14417.000
1005.749	14605.000
1005.891	14806.000
1006.033	14968.000
1006.175	14946.000
1006.316	15215.000
1006.458	15174.000
1006.600	15406.000
1006.741	15329.000
1006.883	15467.000
1007.025	15430.000
1007.167	15652.000
1007.308	15666.000
1007.450	15836.000
1007.592	15740.000
1007.733	15852.000
1007.875	15846.000
1008.017	16076.000
1008.158	15946.000
1008.300	16142.000
1008.442	16049.000
1008.583	16247.000
1008.725	16264.000
1008.867	16403.000
1009.008	16381.000
1009.150	16615.000
1009.292	16645.000
1009.433	16917.000
1009.575	16783.000
1009.716	17153.000
1009.858	17088.000
1010.000	17537.000
1010.141	17613.000
1010.283	17942.000
1010.425	17925.000
1010.566	18302.000
1010.708	18391.000
1010.849	18917.000
1010.991	18905.000
1011.132	19488.000
1011.274	19516.000
1011.416	20195.000
1011.557	20089.000
1011.699	20638.000
1011.840	20669.000
1011.982	21123.000
1012.123	21094.000
1012.265	21466.000
1012.407	21404.000
1012.548	21828.000
1012.690	21657.000
1012.831	22103.000
1012.973	21889.000
1013.114	22245.000
1013.256	21876.000
1013.397	22220.000
1013.539	21891.000
1013.680	22296.000
1013.822	21853.000
1013.963	22170.000
1014.105	21702.000
1014.246	21728.000
1014.388	21390.000
1014.529	21392.000
1014.671	20861.000
1014.812	20937.000
1014.954	20401.000
1015.095	20455.000
1015.237	19887.000
1015.378	19810.000
1015.520	19225.000
1015.661	19104.000
1015.803	18450.000
1015.944	18233.000
1016.085	17770.000
1016.227	17557.000
1016.368	16895.000
1016.510	16713.000
1016.651	16270.000
1016.793	16203.000
1016.934	15677.000
1017.075	15458.000
1017.217	15132.000
1017.358	14936.000
1017.500	14620.000
1017.641	14453.000
1017.782	14281.000
1017.924	14154.000
1018.065	13997.000
1018.207	13915.000
1018.348	13869.000
1018.489	13795.000
1018.631	13641.000
1018.772	13735.000
1018.913	13604.000
1019.055	13649.000
1019.196	13544.000
1019.337	13664.000
1019.479	13785.000
1019.620	13824.000
1019.761	13728.000
1019.903	13885.000
1020.044	13905.000
1020.185	13995.000
1020.327	13966.000
1020.468	14112.000
1020.609	14226.000
1020.751	14295.000
1020.892	14375.000
1021.033	14588.000
1021.175	14661.000
1021.316	14819.000
1021.457	14861.000
1021.598	15096.000
1021.740	15183.000
1021.881	15393.000
1022.022	15453.000
1022.164	15725.000
1022.305	15779.000
1022.446	15957.000
1022.587	16106.000
1022.729	16466.000
1022.870	16527.000
1023.011	16864.000
1023.152	16820.000
1023.294	17193.000
1023.435	17178.000
1023.576	17499.000
1023.717	17566.000
1023.858	17972.000
1024.000	17967.000
1024.141	18280.000
1024.282	18387.000
1024.423	18802.000
1024.564	18918.000
1024.706	19276.000
1024.847	19324.000
1024.988	19665.000
1025.129	19870.000
1025.270	20296.000
1025.412	20334.000
1025.553	20827.000
1025.694	21027.000
1025.835	21438.000
1025.976	21468.000
1026.117	22167.000
1026.258	22199.000
1026.400	22816.000
1026.541	22911.000
1026.682	23655.000
1026.823	23558.000
1026.964	24362.000
1027.105	24186.000
1027.246	25141.000
1027.388	25168.000
1027.529	25842.000
1027.670	25795.000
1027.811	26613.000
1027.952	26756.000
1028.093	27576.000
1028.234	27521.000
1028.375	28338.000
1028.516	28397.000
1028.657	29269.000
1028.798	29204.000
1028.939	29980.000
1029.081	29934.000
1029.222	30819.000
1029.363	30589.000
1029.504	31424.000
1029.645	31276.000
1029.786	32130.000
1029.927	31693.000
1030.068	32466.000
1030.209	32227.000
1030.350	32841.000
1030.491	32278.000
1030.632	33090.000
1030.773	32667.000
1030.914	33188.000
1031.055	32465.000
1031.196	33218.000
1031.337	32455.000
1031.478	32922.000
1031.619	32158.000
1031.760	32521.000
1031.901	31893.000
1032.042	31973.000
1032.183	31221.000
1032.324	31441.000
1032.465	30685.000
1032.606	30666.000
1032.747	29800.000
1032.888	29887.000
1033.029	29018.000
1033.170	28856.000
1033.311	28035.000
1033.452	27919.000
1033.592	27172.000
1033.733	26944.000
1033.874	25967.000
1034.015	25935.000
1034.156	25076.000
1034.297	24787.000
1034.438	23935.000
1034.579	23717.000
1034.720	22965.000
1034.861	22602.000
1035.002	21776.000
1035.142	21534.000
1035.283	20818.000
1035.424	20544.000
1035.565	19923.000
1035.706	19712.000
1035.847	19088.000
1035.988	18915.000
1036.129	18261.000
1036.269	18075.000
1036.410	17702.000
1036.551	17425.000
1036.692	16854.000
1036.833	16737.000
1036.974	16270.000
1037.114	16109.000
1037.255	15696.000
1037.396	15586.000
1037.537	15097.000
1037.678	14989.000
1037.819	14619.000
1037.959	14457.000
1038.100	14202.000
1038.241	14011.000
1038.382	13719.000
1038.523	13553.000
1038.663	13367.000
1038.804	13111.000
1038.945	12853.000
1039.086	12747.000
1039.226	12477.000
1039.367	12337.000
1039.508	12124.000
1039.649	11970.000
1039.789	11780.000
1039.930	11635.000
1040.071	11485.000
1040.212	11341.000
1040.352	11223.000
1040.493	11041.000
1040.634	10839.000
1040.775	10681.000
1040.915	10585.000
1041.056	10398.000
1041.197	10419.000
1041.337	10145.000
1041.478	10138.000
1041.619	9881.000
1041.760	9849.000
1041.900	9708.000
1042.041	9623.000
1042.182	9430.000
1042.322	9509.000
1042.463	9244.000
1042.604	9310.000
1042.744	9081.000
1042.885	9161.000
1043.026	8866.000
1043.166	8934.000
1043.307	8708.000
1043.448	8727.000
1043.588	8522.000
1043.729	8591.000
1043.869	8338.000
1044.010	8484.000
1044.151	8252.000
1044.291	8326.000
1044.432	8016.000
1044.573	8154.000
1044.713	7923.000
1044.854	8055.000
1044.994	7815.000
1045.135	7886.000
1045.276	7704.000
1045.416	7814.000
1045.557	7593.000
1045.697	7597.000
1045.838	7418.000
1045.978	7571.000
1046.119	7259.000
1046.260	7459.000
1046.400	7163.000
1046.541	7342.000
1046.681	7044.000
1046.822	7232.000
1046.962	6949.000
1047.103	7158.000
1047.243	6907.000
1047.384	7018.000
1047.524	6761.000
1047.665	6895.000
1047.805	6651.000
1047.946	6776.000
1048.087	6605.000
1048.227	6750.000
1048.368	6535.000
1048.508	6627.000
1048.649	6420.000
1048.789	6585.000
1048.929	6358.000
1049.070	6474.000
1049.210	6238.000
1049.351	6451.000
1049.491	6156.000
1049.632	6304.000
1049.772	6065.000
1049.913	6233.000
1050.053	5923.000
1050.194	6203.000
1050.334	5988.000
1050.475	6062.000
1050.615	5932.000
1050.755	6158.000
1050.896	5781.000
1051.036	5970.000
1051.177	5796.000
1051.317	5926.000
1051.458	5639.000
1051.598	5834.000
1051.738	5640.000
1051.879	5804.000
1052.019	5589.000
1052.160	5767.000
1052.300	5564.000
1052.440	5717.000
1052.581	5458.000
1052.721	5737.000
1052.861	5491.000
1053.002	5652.000
1053.142	5497.000
1053.282	5622.000
1053.423	5420.000
1053.563	5588.000
1053.704	5147.000
1053.844	5527.000
1053.984	5324.000
1054.125	5453.000
1054.265	5205.000
1054.405	5459.000
1054.546	5227.000
1054.686	5486.000
1054.826	5297.000
1054.966	5480.000
1055.107	5222.000
1055.247	5424.000
1055.387	5216.000
1055.528	5473.000
1055.668	5243.000
1055.808	5410.000
1055.948	5082.000
1056.089	5449.000
1056.229	5148.000
1056.369	5387.000
1056.510	5195.000
1056.650	5360.000
1056.790	5166.000
1056.930	5407.000
1057.071	5164.000
1057.211	5466.000
1057.351	5155.000
1057.491	5532.000
1057.632	5169.000
1057.772	5371.000
1057.912	5248.000
1058.052	5399.000
1058.192	5187.000
1058.333	5366.000
1058.473	5152.000
1058.613	5383.000
1058.753	5217.000
1058.893	5523.000
1059.034	5280.000
1059.174	5549.000
1059.314	5295.000
1059.454	5494.000
1059.594	5283.000
1059.734	5525.000
1059.875	5235.000
1060.015	5544.000
1060.155	5290.000
1060.295	5579.000
1060.435	5343.000
1060.575	5611.000
1060.716	5494.000
1060.856	5648.000
1060.996	5444.000
1061.136	5787.000
1061.276	5486.000
1061.416	6057.000
1061.556	5949.000
1061.696	6251.000
1061.837	6042.000
1061.977	6329.000
1062.117	6782.000
1062.257	6418.000
1062.397	6231.000
1062.537	6423.000
1062.677	6260.000
1062.817	6432.000
1062.957	6194.000
1063.097	6438.000
1063.237	6420.000
1063.377	6548.000
1063.517	6399.000
1063.658	6500.000
1063.798	6339.000
1063.938	6565.000
1064.078	6477.000
1064.218	6739.000
1064.358	6555.000
1064.498	6752.000
1064.638	6586.000
1064.778	6828.000
1064.918	6612.000
1065.058	6895.000
1065.198	6699.000
1065.338	6902.000
1065.478	6754.000
1065.618	6981.000
1065.758	6776.000
1065.898	6921.000
1066.038	6783.000
1066.178	7109.000
1066.318	6865.000
1066.458	7138.000
1066.598	6899.000
1066.738	7217.000
1066.878	6988.000
1067.018	7244.000
1067.158	7024.000
1067.297	7299.000
1067.437	6985.000
1067.577	7224.000
1067.717	6806.000
1067.857	7124.000
1067.997	6841.000
1068.137	7187.000
1068.277	6917.000
1068.417	7193.000
1068.557	7006.000
1068.697	7320.000
1068.837	7000.000
1068.977	7381.000
1069.116	7239.000
1069.256	7365.000
1069.396	7234.000
1069.536	7528.000
1069.676	7341.000
1069.816	7591.000
1069.956	7435.000
1070.096	7688.000
1070.235	7597.000
1070.375	7787.000
1070.515	7689.000
1070.655	7909.000
1070.795	7760.000
1070.935	8063.000
1071.074	7831.000
1071.214	8126.000
1071.354	7908.000
1071.494	8183.000
1071.634	8175.000
1071.774	8391.000
1071.913	8160.000
1072.053	8445.000
1072.193	8326.000
1072.333	8592.000
1072.473	8389.000
1072.612	8754.000
1072.752	8532.000
1072.892	8816.000
1073.032	8636.000
1073.172	8814.000
1073.311	8718.000
1073.451	8967.000
1073.591	8816.000
1073.731	8938.000
1073.870	8975.000
1074.010	9213.000
1074.150	9077.000
1074.290	9222.000
1074.429	9095.000
1074.569	9236.000
1074.709	9243.000
1074.848	9391.000
